Timestamp,Pressure
1685993386.543941,20452897.112508427
1685993386.646236,20974441.81651976
1685993386.748692,20452897.112508427
1685993386.84709,197352515.99788833
1685993386.949419,197352515.99788833
1685993387.047585,197352515.99788833
1685993387.1500502,197352515.99788833
1685993387.2484522,197352515.99788833
1685993387.3508532,197352515.99788833
1685993387.449141,197352515.99788833
1685993387.5513752,197352515.99788833
1685993387.649696,197352515.99788833
1685993387.752185,197352515.99788833
1685993387.850348,197352515.99788833
1685993387.952929,197352515.99788833
1685993388.055249,197352515.99788833
1685993388.153478,197352515.99788833
1685993388.255935,197352515.99788833
1685993388.354204,197352515.99788833
1685993388.456544,197352515.99788833
1685993388.554962,197352515.99788833
1685993388.657289,197352515.99788833
1685993388.7556212,197352515.99788833
1685993388.858043,197352515.99788833
1685993388.956219,197352515.99788833
1685993389.058787,197352515.99788833
1685993389.157075,197352515.99788833
1685993389.259336,197352515.99788833
1685993389.361768,197352515.99788833
1685993389.4601212,197352515.99788833
1685993389.562423,197352515.99788833
1685993389.660774,197352515.99788833
1685993389.763149,197352515.99788833
1685993389.861439,197352515.99788833
1685993389.9639208,197352515.99788833
1685993390.0622468,197352515.99788833
1685993390.1644852,197352515.99788833
1685993390.262804,197352515.99788833
1685993390.365144,197352515.99788833
1685993390.4634519,197352515.99788833
1685993390.565921,197352515.99788833
1685993390.668315,197352515.99788833
1685993390.7666829,197352515.99788833
1685993390.868927,197352515.99788833
1685993390.967354,197352515.99788833
1685993391.069819,197352515.99788833
1685993391.168004,197352515.99788833
1685993391.270418,197352515.99788833
1685993391.368703,197352515.99788833
1685993391.4710941,197352515.99788833
1685993391.569497,197352515.99788833
1685993391.671725,197352515.99788833
1685993391.7700381,197352515.99788833
1685993391.8725219,197352515.99788833
1685993391.974944,197352515.99788833
1685993392.07324,197352515.99788833
1685993392.175515,197352515.99788833
1685993392.2739751,197352515.99788833
1685993392.376241,197352515.99788833
1685993392.474561,197352515.99788833
1685993392.5771441,197352515.99788833
1685993392.675352,197352515.99788833
1685993392.7776058,197352515.99788833
1685993392.876073,197352515.99788833
1685993392.978422,197352515.99788833
1685993393.076715,197352515.99788833
1685993393.178984,197352515.99788833
1685993393.2814562,197352515.99788833
1685993393.379732,197352515.99788833
1685993393.482135,197352515.99788833
1685993393.5804071,197352515.99788833
1685993393.682858,197352515.99788833
1685993393.781039,197352515.99788833
1685993393.883552,197352515.99788833
1685993393.9817631,197352515.99788833
1685993394.0842612,197352515.99788833
1685993394.182483,197352515.99788833
1685993394.28479,197352515.99788833
1685993394.383254,197352515.99788833
1685993394.485554,197352515.99788833
1685993394.587998,197352515.99788833
1685993394.686265,197352515.99788833
1685993394.7885818,197352515.99788833
1685993394.887077,197352515.99788833
1685993394.989307,197352515.99788833
1685993395.087756,197352515.99788833
1685993395.190136,197352515.99788833
1685993395.288327,197352515.99788833
1685993395.3907661,197352515.99788833
1685993395.489164,197352515.99788833
1685993395.591499,197352515.99788833
1685993395.689842,197352515.99788833
1685993395.792146,197352515.99788833
1685993395.89446,197352515.99788833
1685993395.992942,197352515.99788833
1685993396.095297,197352515.99788833
1685993396.193565,197352515.99788833
1685993396.295976,197352515.99788833
1685993396.394177,197352515.99788833
1685993396.49664,197352515.99788833
1685993396.594837,197352515.99788833
1685993396.6972852,197352515.99788833
1685993396.7955961,197352515.99788833
1685993396.898011,197352515.99788833
1685993396.996293,197352515.99788833
1685993397.098733,197352515.99788833
1685993397.2010639,197352515.99788833
1685993397.299371,197352515.99788833
1685993397.401744,197352515.99788833
1685993397.500059,197352515.99788833
1685993397.602487,197352515.99788833
1685993397.700712,197352515.99788833
1685993397.803106,197352515.99788833
1685993397.901543,197352515.99788833
1685993398.003834,197352515.99788833
1685993398.1022239,197352515.99788833
1685993398.204549,197352515.99788833
1685993398.302849,197352515.99788833
1685993398.405298,197352515.99788833
1685993398.5035038,197352515.99788833
1685993398.605911,197352515.99788833
1685993398.708229,197352515.99788833
1685993398.806549,197352515.99788833
1685993398.90906,197352515.99788833
1685993399.007296,197352515.99788833
1685993399.109761,197352515.99788833
1685993399.2080472,197352515.99788833
1685993399.3102999,197352515.99788833
1685993399.408759,197352515.99788833
1685993399.5111659,197352515.99788833
1685993399.609441,197352515.99788833
1685993399.711769,197352515.99788833
1685993399.810188,197352515.99788833
1685993399.9125388,197352515.99788833
1685993400.01474,197352515.99788833
1685993400.1131241,197352515.99788833
1685993400.2155452,197352515.99788833
1685993400.3138728,197352515.99788833
1685993400.416215,197352515.99788833
1685993400.514528,197352515.99788833
1685993400.6169658,197352515.99788833
1685993400.7151942,197352515.99788833
1685993400.817555,197352515.99788833
1685993400.9159281,197352515.99788833
1685993401.018295,197352515.99788833
1685993401.1166039,197352515.99788833
1685993401.219031,197352515.99788833
1685993401.321392,197352515.99788833
1685993401.419643,197352515.99788833
1685993401.522051,197352515.99788833
1685993401.620378,197352515.99788833
1685993401.72273,197352515.99788833
1685993401.8210292,197352515.99788833
1685993401.923477,197352515.99788833
1685993402.0217888,197352515.99788833
1685993402.124146,197352515.99788833
1685993402.222537,197352515.99788833
1685993402.324865,197352515.99788833
1685993402.423263,197352515.99788833
1685993402.525737,197352515.99788833
1685993402.627959,197352515.99788833
1685993402.726182,197352515.99788833
1685993402.8285902,197352515.99788833
1685993402.926976,197352515.99788833
1685993403.029305,197352515.99788833
1685993403.127627,197352515.99788833
1685993403.230022,197352515.99788833
1685993403.3282938,197352515.99788833
1685993403.430711,197352515.99788833
1685993403.529045,197352515.99788833
1685993403.631555,197352515.99788833
1685993403.729723,197352515.99788833
1685993403.832202,197352515.99788833
1685993403.934483,197352515.99788833
1685993404.032913,197352515.99788833
1685993404.135222,197352515.99788833
1685993404.233633,197352515.99788833
1685993404.3358169,197352515.99788833
1685993404.434326,197352515.99788833
1685993404.536635,197352515.99788833
1685993404.634923,197352515.99788833
1685993404.737324,197352515.99788833
1685993404.8356931,197352515.99788833
1685993404.9380639,197352515.99788833
1685993405.0363772,197352515.99788833
1685993405.138698,197352515.99788833
1685993405.2410429,197352515.99788833
1685993405.339382,197352515.99788833
1685993405.441864,197352515.99788833
1685993405.540189,197352515.99788833
1685993405.642436,197352515.99788833
1685993405.740833,6607019.01384235
1685993405.8431842,2511759.2945185783
1685993405.941577,2190030.029849984
1685993406.043921,2104006.162291537
1685993406.1422238,2021465.0424075196
1685993406.2445881,1989376.7676895568
1685993406.346962,1942199.3637887423
1685993406.4452312,1911366.887223643
1685993406.5475368,1896132.0164503
1685993406.6460428,1851136.0027708907
1685993406.748333,1866017.952820501
1685993406.8466718,1821715.5322881995
1685993406.949161,1821715.5322881995
1685993407.047371,1807174.3802105484
1685993407.149676,1807174.3802105484
1685993407.248123,1792744.2292937946
1685993407.350444,1792744.2292937946
1685993407.4487731,1778423.8133650015
1685993407.5511649,1778423.8133650015
1685993407.65344,1778423.8133650015
1685993407.751887,1764211.8854356683
1685993407.854423,1750107.2173397648
1685993407.952588,1736108.5993799195
1685993408.054964,1736108.5993799195
1685993408.1532311,1736108.5993799195
1685993408.255569,1722214.8399815727
1685993408.3540008,1736108.5993799195
1685993408.456227,1722214.8399815727
1685993408.554624,1722214.8399815727
1685993408.656981,1722214.8399815727
1685993408.7593899,1722214.8399815727
1685993408.8577359,1708424.765354854
1685993408.960141,1708424.765354854
1685993409.058485,1708424.765354854
1685993409.160646,1708424.765354854
1685993409.25919,1708424.765354854
1685993409.361462,1708424.765354854
1685993409.459711,1708424.765354854
1685993409.5621078,1694737.2191640227
1685993409.660419,1708424.765354854
1685993409.7628548,1708424.765354854
1685993409.865237,1708424.765354854
1685993409.9635148,1694737.2191640227
1685993410.065871,1694737.2191640227
1685993410.1641998,1694737.2191640227
1685993410.266655,1694737.2191640227
1685993410.364972,1694737.2191640227
1685993410.467356,1694737.2191640227
1685993410.5656781,1681151.0622042338
1685993410.6681101,1681151.0622042338
1685993410.7662709,1667665.172085477
1685993410.868715,1681151.0622042338
1685993410.971125,1667665.172085477
1685993411.069674,1667665.172085477
1685993411.17168,1654278.4429234758
1685993411.270139,1667665.172085477
1685993411.372397,1654278.4429234758
1685993411.4708,1654278.4429234758
1685993411.573091,1667665.172085477
1685993411.671577,1681151.0622042338
1685993411.77382,1681151.0622042338
1685993411.872183,1667665.172085477
1685993411.974483,1667665.172085477
1685993412.076881,1654278.4429234758
1685993412.175254,1681151.0622042338
1685993412.27766,1667665.172085477
1685993412.3758788,1667665.172085477
1685993412.4782588,1667665.172085477
1685993412.57657,1667665.172085477
1685993412.6790001,1681151.0622042338
1685993412.7772958,1681151.0622042338
1685993412.879703,1667665.172085477
1685993412.978108,1667665.172085477
1685993413.080461,1654278.4429234758
1685993413.178706,1694737.2191640227
1685993413.2811332,1708424.765354854
1685993413.3835049,1681151.0622042338
1685993413.481931,1681151.0622042338
1685993413.584162,1694737.2191640227
1685993413.6825888,1736108.5993799195
1685993413.7848399,1667665.172085477
1685993413.883133,1667665.172085477
1685993413.985663,1667665.172085477
1685993414.083967,1681151.0622042338
1685993414.186306,1667665.172085477
1685993414.28463,1667665.172085477
1685993414.38693,1681151.0622042338
1685993414.489277,1667665.172085477
1685993414.5876071,1640989.7850373865
1685993414.6900191,1640989.7850373865
1685993414.788311,1640989.7850373865
1685993414.8908741,1640989.7850373865
1685993414.990798,1640989.7850373865
1685993415.0914931,1640989.7850373865
1685993415.1897368,1640989.7850373865
1685993415.29207,1640989.7850373865
1685993415.390412,1640989.7850373865
1685993415.492795,1627798.124654115
1685993415.59518,1627798.124654115
1685993415.6934268,1640989.7850373865
1685993415.795846,1640989.7850373865
1685993415.89504,1640989.7850373865
1685993415.9965491,1640989.7850373865
1685993416.094899,1627798.124654115
1685993416.197314,1627798.124654115
1685993416.295607,1627798.124654115
1685993416.397909,1627798.124654115
1685993416.496364,1640989.7850373865
1685993416.602674,1627798.124654115
1685993416.701047,1627798.124654115
1685993416.7994308,1614702.4036190861
1685993416.901769,1627798.124654115
1685993417.000056,1614702.4036190861
1685993417.102391,1627798.124654115
1685993417.200742,1627798.124654115
1685993417.303116,1627798.124654115
1685993417.401401,1627798.124654115
1685993417.50382,1627798.124654115
1685993417.602278,1627798.124654115
1685993417.704684,1614702.4036190861
1685993417.80685,1614702.4036190861
1685993417.905194,1614702.4036190861
1685993418.007589,1614702.4036190861
1685993418.1058838,1614702.4036190861
1685993418.208457,1627798.124654115
1685993418.306607,1614702.4036190861
1685993418.409228,1614702.4036190861
1685993418.507345,1614702.4036190861
1685993418.609759,1614702.4036190861
1685993418.7080598,1614702.4036190861
1685993418.8104541,1614702.4036190861
1685993418.912935,1627798.124654115
1685993419.011123,1627798.124654115
1685993419.113439,1627798.124654115
1685993419.211966,1627798.124654115
1685993419.3141289,1614702.4036190861
1685993419.412482,1614702.4036190861
1685993419.514804,1614702.4036190861
1685993419.61324,1614702.4036190861
1685993419.715563,1614702.4036190861
1685993419.8138812,1614702.4036190861
1685993419.916211,1614702.4036190861
1685993420.014575,1614702.4036190861
1685993420.116929,1614702.4036190861
1685993420.2192829,1614702.4036190861
1685993420.317605,1614702.4036190861
1685993420.420036,1614702.4036190861
1685993420.518357,1614702.4036190861
1685993420.6206982,1601701.579113297
1685993420.719167,1614702.4036190861
1685993420.8213918,1614702.4036190861
1685993420.919704,1601701.579113297
1685993421.022099,1601701.579113297
1685993421.120373,1601701.579113297
1685993421.222901,1601701.579113297
1685993421.3251789,1601701.579113297
1685993421.423594,1601701.579113297
1685993421.525884,1601701.579113297
1685993421.624157,1601701.579113297
1685993421.726549,1601701.579113297
1685993421.824849,1614702.4036190861
1685993421.927419,1614702.4036190861
1685993422.025593,1614702.4036190861
1685993422.1279922,1614702.4036190861
1685993422.226288,1601701.579113297
1685993422.328823,1614702.4036190861
1685993422.43111,1601701.579113297
1685993422.5293992,1614702.4036190861
1685993422.6317701,1588794.6233765017
1685993422.7300632,1601701.579113297
1685993422.8325708,1601701.579113297
1685993422.930759,1601701.579113297
1685993423.033151,1601701.579113297
1685993423.131456,1588794.6233765017
1685993423.233836,1601701.579113297
1685993423.332212,1601701.579113297
1685993423.434486,1588794.6233765017
1685993423.5369081,1601701.579113297
1685993423.635245,1601701.579113297
1685993423.737597,1614702.4036190861
1685993423.835897,1601701.579113297
1685993423.938406,1601701.579113297
1685993424.03674,1601701.579113297
1685993424.138968,1601701.579113297
1685993424.2373068,1588794.6233765017
1685993424.3397608,1601701.579113297
1685993424.4381518,1601701.579113297
1685993424.5404,1588794.6233765017
1685993424.642742,1601701.579113297
1685993424.741139,1588794.6233765017
1685993424.8433988,1588794.6233765017
1685993424.941825,1588794.6233765017
1685993425.044062,1601701.579113297
1685993425.142414,1588794.6233765017
1685993425.244837,1575980.5234363747
1685993425.343123,1588794.6233765017
1685993425.445604,1588794.6233765017
1685993425.543909,1601701.579113297
1685993425.646257,1601701.579113297
1685993425.74463,1601701.579113297
1685993425.847004,1588794.6233765017
1685993425.949273,1588794.6233765017
1685993426.047728,1588794.6233765017
1685993426.150056,1575980.5234363747
1685993426.2483761,1588794.6233765017
1685993426.350751,1588794.6233765017
1685993426.4491441,1575980.5234363747
1685993426.551471,1588794.6233765017
1685993426.6497679,1601701.579113297
1685993426.752077,1588794.6233765017
1685993426.850504,1601701.579113297
1685993426.952816,1575980.5234363747
1685993427.055137,1588794.6233765017
1685993427.153543,1588794.6233765017
1685993427.255868,1627798.124654115
1685993427.354252,1601701.579113297
1685993427.456512,1588794.6233765017
1685993427.55494,1588794.6233765017
1685993427.657299,1588794.6233765017
1685993427.755563,1575980.5234363747
1685993427.858017,1588794.6233765017
1685993427.956214,1575980.5234363747
1685993428.058646,1575980.5234363747
1685993428.161141,1575980.5234363747
1685993428.259438,1575980.5234363747
1685993428.361845,1575980.5234363747
1685993428.4601018,1575980.5234363747
1685993428.562443,1575980.5234363747
1685993428.6607628,1575980.5234363747
1685993428.763229,1575980.5234363747
1685993428.8615339,1563258.2808434882
1685993428.963804,1588794.6233765017
1685993429.0622458,1575980.5234363747
1685993429.1644921,1575980.5234363747
1685993429.266932,1563258.2808434882
1685993429.365233,1563258.2808434882
1685993429.467757,1575980.5234363747
1685993429.56594,1575980.5234363747
1685993429.668339,1575980.5234363747
1685993429.766599,1563258.2808434882
1685993429.868993,1563258.2808434882
1685993429.967363,1563258.2808434882
1685993430.069644,1575980.5234363747
1685993430.1681,1563258.2808434882
1685993430.2703831,1575980.5234363747
1685993430.3728452,1575980.5234363747
1685993430.471215,1575980.5234363747
1685993430.573513,1575980.5234363747
1685993430.6718342,1575980.5234363747
1685993430.77422,1575980.5234363747
1685993430.872544,1575980.5234363747
1685993430.9747572,1563258.2808434882
1685993431.073146,1575980.5234363747
1685993431.175512,1575980.5234363747
1685993431.27388,1575980.5234363747
1685993431.376244,1588794.6233765017
1685993431.474682,1601701.579113297
1685993431.577004,1575980.5234363747
1685993431.679382,1563258.2808434882
1685993431.777694,1575980.5234363747
1685993431.880186,1575980.5234363747
1685993431.978412,1575980.5234363747
1685993432.080661,1563258.2808434882
1685993432.1790001,1575980.5234363747
1685993432.2814348,1575980.5234363747
1685993432.379748,1575980.5234363747
1685993432.482229,1575980.5234363747
1685993432.5804422,1563258.2808434882
1685993432.682869,1575980.5234363747
1685993432.785181,1563258.2808434882
1685993432.8834188,1563258.2808434882
1685993432.985834,1563258.2808434882
1685993433.084247,1575980.5234363747
1685993433.1865442,1575980.5234363747
1685993433.284817,1550626.9114119802
1685993433.387229,1563258.2808434882
1685993433.4855602,1563258.2808434882
1685993433.588025,1563258.2808434882
1685993433.686213,1563258.2808434882
1685993433.788703,1563258.2808434882
1685993433.891049,1550626.9114119802
1685993433.989314,1550626.9114119802
1685993434.091717,1550626.9114119802
1685993434.1900952,1550626.9114119802
1685993434.292448,1550626.9114119802
1685993434.390743,1563258.2808434882
1685993434.493089,1550626.9114119802
1685993434.591446,1550626.9114119802
1685993434.69398,1550626.9114119802
1685993434.7921789,1550626.9114119802
1685993434.894496,1550626.9114119802
1685993434.996906,1550626.9114119802
1685993435.095244,1550626.9114119802
1685993435.1976802,1550626.9114119802
1685993435.29597,1538085.444965749
1685993435.398205,1550626.9114119802
1685993435.4966521,1550626.9114119802
1685993435.598999,1563258.2808434882
1685993435.697331,1550626.9114119802
1685993435.7996511,1563258.2808434882
1685993435.8981252,1550626.9114119802
1685993436.000428,1563258.2808434882
1685993436.102827,1550626.9114119802
1685993436.201162,1550626.9114119802
1685993436.3034291,1550626.9114119802
1685993436.40171,1550626.9114119802
1685993436.504081,1550626.9114119802
1685993436.6024032,1550626.9114119802
1685993436.704894,1550626.9114119802
1685993436.8031418,1538085.444965749
1685993436.905527,1550626.9114119802
1685993437.003835,1550626.9114119802
1685993437.106251,1538085.444965749
1685993437.2045052,1538085.444965749
1685993437.306981,1538085.444965749
1685993437.409318,1538085.444965749
1685993437.507589,1550626.9114119802
1685993437.609963,1538085.444965749
1685993437.708261,1538085.444965749
1685993437.810647,1538085.444965749
1685993437.909046,1538085.444965749
1685993438.011389,1538085.444965749
1685993438.1097522,1538085.444965749
1685993438.212126,1538085.444965749
1685993438.3104289,1538085.444965749
1685993438.412745,1538085.444965749
1685993438.5152798,1538085.444965749
1685993438.613436,1525632.925090059
1685993438.715921,1538085.444965749
1685993438.814162,1538085.444965749
1685993438.916534,1538085.444965749
1685993439.014876,1525632.925090059
1685993439.117335,1525632.925090059
1685993439.215578,1538085.444965749
1685993439.318005,1538085.444965749
1685993439.416329,1525632.925090059
1685993439.5186439,1525632.925090059
1685993439.620945,1563258.2808434882
1685993439.719359,1348907.7692784958
1685993439.821702,197352515.99788833
1685993439.920181,197352515.99788833
1685993440.022422,197352515.99788833
1685993440.120787,197352515.99788833
1685993440.223243,197352515.99788833
1685993440.321491,197352515.99788833
1685993440.423854,197352515.99788833
1685993440.5221848,197352515.99788833
1685993440.624471,197352515.99788833
1685993440.7227762,197352515.99788833
1685993440.825289,197352515.99788833
1685993440.927562,197352515.99788833
1685993441.026023,197352515.99788833
1685993441.128345,197352515.99788833
1685993441.226644,197352515.99788833
1685993441.329037,197352515.99788833
1685993441.427377,197352515.99788833
1685993441.529681,197352515.99788833
1685993441.627928,197352515.99788833
1685993441.730415,197352515.99788833
1685993441.828744,197352515.99788833
1685993441.931013,197352515.99788833
1685993442.029461,197352515.99788833
1685993442.131834,197352515.99788833
1685993442.234211,197352515.99788833
1685993442.3324149,197352515.99788833
1685993442.434865,197352515.99788833
1685993442.5333068,197352515.99788833
1685993442.635543,197352515.99788833
1685993442.7338712,197352515.99788833
1685993442.836264,197352515.99788833
1685993442.934617,197352515.99788833
1685993443.037004,197352515.99788833
1685993443.135376,197352515.99788833
1685993443.237636,197352515.99788833
1685993443.335943,197352515.99788833
1685993443.43825,197352515.99788833
1685993443.540735,197352515.99788833
1685993443.638999,197352515.99788833
1685993443.7414012,197352515.99788833
1685993443.8397849,197352515.99788833
1685993443.942104,197352515.99788833
1685993444.040413,197352515.99788833
1685993444.142823,197352515.99788833
1685993444.241136,197352515.99788833
1685993444.343446,197352515.99788833
1685993444.441731,197352515.99788833
1685993444.544144,197352515.99788833
1685993444.642506,197352515.99788833
1685993444.744887,197352515.99788833
1685993444.847262,197352515.99788833
1685993444.945636,197352515.99788833
1685993445.047842,197352515.99788833
1685993445.146302,197352515.99788833
1685993445.248629,197352515.99788833
1685993445.3469539,197352515.99788833
1685993445.449277,197352515.99788833
1685993445.5475998,197352515.99788833
1685993445.650028,197352515.99788833
1685993445.748384,197352515.99788833
1685993445.85074,197352515.99788833
1685993445.948995,197352515.99788833
1685993446.051376,197352515.99788833
1685993446.153764,197352515.99788833
1685993446.25229,197352515.99788833
1685993446.354542,197352515.99788833
1685993446.452868,197352515.99788833
1685993446.555237,197352515.99788833
1685993446.653621,197352515.99788833
1685993446.7558389,197352515.99788833
1685993446.8542368,197352515.99788833
1685993446.9566011,197352515.99788833
1685993447.054987,197352515.99788833
1685993447.1572218,197352515.99788833
1685993447.2556329,197352515.99788833
1685993447.3579469,197352515.99788833
1685993447.460442,197352515.99788833
1685993447.558711,197352515.99788833
1685993447.660981,197352515.99788833
1685993447.759377,197352515.99788833
1685993447.8617542,197352515.99788833
1685993447.9600692,197352515.99788833
1685993448.062474,197352515.99788833
1685993448.160704,197352515.99788833
1685993448.263225,197352515.99788833
1685993448.3615758,197352515.99788833
1685993448.4638982,197352515.99788833
1685993448.562268,197352515.99788833
1685993448.6645,197352515.99788833
1685993448.766905,197352515.99788833
1685993448.8651478,197352515.99788833
1685993448.967617,197352515.99788833
1685993449.065999,197352515.99788833
1685993449.168205,197352515.99788833
1685993449.266677,197352515.99788833
1685993449.368982,197352515.99788833
1685993449.467356,197352515.99788833
1685993449.569622,197352515.99788833
1685993449.6680372,197352515.99788833
1685993449.7703838,197352515.99788833
1685993449.868611,197352515.99788833
1685993449.971044,197352515.99788833
1685993450.07359,197352515.99788833
1685993450.171826,197352515.99788833
1685993450.274204,197352515.99788833
1685993450.3725271,197352515.99788833
1685993450.4748611,197352515.99788833
1685993450.573177,197352515.99788833
1685993450.6755798,197352515.99788833
1685993450.773912,197352515.99788833
1685993450.876193,197352515.99788833
1685993450.974565,197352515.99788833
1685993451.077019,197352515.99788833
1685993451.175273,197352515.99788833
1685993451.2777338,4271807.624764418
1685993451.380075,911745.5417446303
1685993451.47842,829777.6240820306
1685993451.5807009,499564.0129269854
1685993451.6791492,524607.9539184372
1685993451.781419,1957799.8598993707
1685993451.879658,3219962.1031234413
1685993451.9821382,19477835.274574194
1685993452.080517,15647235.19697543
1685993452.182755,24695733.758654676
1685993452.2812002,197352515.99788833
1685993452.383459,68509516.26783837
1685993452.4819,14472517.839845147
1685993452.5842571,197352515.99788833
1685993452.686605,197352515.99788833
1685993452.784909,197352515.99788833
1685993452.887243,23993911.15553274
1685993452.985512,197352515.99788833
1685993453.087987,12754274.541356066
1685993453.186304,4155434.9641791387
1685993453.288563,2471351.3264600425
1685993453.387017,1807174.3802105484
1685993453.489345,3665118.154246498
1685993453.5876968,197352515.99788833
1685993453.6900349,3865306.6742781685
1685993453.792437,3010124.2339071855
1685993453.890901,1251189.1537121024
1685993453.9931011,1736108.5993799195
1685993454.091562,1110107.9024881218
1685993454.1937668,1417411.5410157612
1685993454.2922502,1119774.4638124697
1685993454.394599,963268.2328468361
1685993454.4928482,920206.7461485114
1685993454.5952199,1169030.8272486378
1685993454.6934881,1090954.902100128
1685993454.795889,870171.0359561068
1685993454.894254,1230249.4503764466
1685993454.996691,1304755.8366637803
1685993455.098998,2137985.589977124
1685993455.1973162,1911366.887223643
1685993455.2996721,2005356.2109462845
1685993455.3980749,1326684.1376446672
1685993455.5004191,1440878.2309880427
1685993455.5987,3219962.1031234413
1685993455.701053,3830960.604664891
1685993455.799489,5920575.47993665
1685993455.9018,9239685.976264773
1685993456.000243,23993911.15553274
1685993456.102539,34573237.06185229
1685993456.204938,21520821.98262687
1685993456.3031921,197352515.99788833
1685993456.4055831,19021423.35043477
1685993456.5038562,1911366.887223643
1685993456.6062028,2616068.235320845
1685993456.704681,3970827.7315237774
1685993456.806928,7248555.026838327
1685993456.90523,5501948.93085022
1685993457.00754,7079342.54634627
1685993457.105937,2392680.9461690886
1685993457.208351,1588794.6233765017
1685993457.3106298,1778423.8133650015
1685993457.409044,1394265.2154117024
1685993457.511382,1007630.6708049282
1685993457.609799,1348907.7692784958
1685993457.712123,1736108.5993799195
1685993457.810417,197352515.99788833
1685993457.912771,197352515.99788833
1685993458.0110831,2335481.739538329
1685993458.113562,1261761.987527483
1685993458.211892,1440878.2309880427
1685993458.314315,2137985.589977124
1685993458.41258,4006854.1126844
1685993458.5149188,12977423.021679321
1685993458.61725,45015169.12523263
1685993458.7155252,3570084.8399618
1685993458.817985,3448247.2575455215
1685993458.916213,3448247.2575455215
1685993459.018612,1348907.7692784958
1685993459.1171,972034.7802881066
1685993459.219302,920206.7461485114
1685993459.3175838,1764211.8854356683
1685993459.420068,3247440.871711285
1685993459.518305,5335827.284387351
1685993459.6207428,3360326.6237478284
1685993459.7231228,3112879.891513084
1685993459.8214521,3275211.96762453
1685993459.9237592,2054077.2073249603
1685993460.022092,2172536.100480956
1685993460.1245959,2335481.739538329
